scene_name;scene_id;scene_ver;cntrl_tag;inner_x;inner_y;level_name;class_name;(Inverted) Integrated Intensity Layer 1;Rel. Border Length;Sphericity;Mean Layer 1;Mean Layer 2;Mean Layer 3;Min. pixel value Layer 1;Max. pixel value Layer 1;Range Layer 1;Standard deviation Layer 1;Standard deviation Layer 2;Standard deviation Layer 3;HSI Transformation Hue(R='Layer 1' G='Layer 2' B='Layer 3');HSI Transformation Saturation(R=Layer 1 G=Layer 2 B=Layer 3);Area (Pxl);Border length (Pxl);Length/Width;Border index;Elliptic Fit;Roundness;Shape index;GLCM Homogeneity (quick 8/11) Layer 1 (0°);GLCM Homogeneity (quick 8/11) Layer 2 (0°);GLCM Homogeneity (quick 8/11) Layer 3 (0°);GLCM Homogeneity (quick 8/11) Layer 1 (45°);GLCM Homogeneity (quick 8/11) Layer 2 (45°);GLCM Homogeneity (quick 8/11) Layer 3 (45°);GLCM Homogeneity (quick 8/11) Layer 1 (90°);GLCM Homogeneity (quick 8/11) Layer 2 (90°);GLCM Homogeneity (quick 8/11) Layer 3 (90°);GLCM Homogeneity (quick 8/11) Layer 1 (135°);GLCM Homogeneity (quick 8/11) Layer 2 (135°);GLCM Homogeneity (quick 8/11) Layer 3 (135°);X Center (Pxl);Y Center (Pxl)
image0047;80F637D7-91AF-11E0-AC93-002314783460;23;0;1074;1383;Cell Level (250x250ROI);Lymphocyte Nucleus;50177;0.20100502513;0.53954668707;191.96356784;194.96231156;202.91959799;174;216;42;8.5171968714;6.9451249439;5.8529782686;0.62104880939;0.053991976425;796;160;1.4676047367;1.3559322034;0.79396984925;0.47812860509;1.41776241;0.27973788977;0.38481885195;0.31447607279;0.20549975336;0.26005715132;0.24133574963;0.25937780738;0.34936016798;0.30523523688;0.23534952104;0.34748896956;0.26213225722;1085.1080402;519.91080402
image0047;80F637D7-91AF-11E0-AC93-002314783460;23;0;709;1330;Cell Level (250x250ROI);Lymphocyte Nucleus;60568;0.21195652174;0.52521030992;172.70652174;166.70652174;172.15896739;141;212;71;12.37725653;17.382548747;25.217973685;0.84854317633;0.034741015797;736;156;1.15625;1.3928571429;0.79076086957;0.4936508691;1.4375590725;0.24504186213;0.26422855258;0.20157130063;0.19877617061;0.24769456685;0.16899302602;0.24752318859;0.31488236785;0.25544697046;0.18198674917;0.23077146709;0.20852379501;702.5;575.07065217
image0047;80F637D7-91AF-11E0-AC93-002314783460;23;0;1804;1204;Cell Level (250x250ROI);Lymphocyte Nucleus;129176;0.14332784185;0.6482706422;148.59472817;154.14744646;176.74382208;102;203;101;22.071223004;17.925357939;11.89746587;0.63378983408;0.15926493822;1214;174;1.3243243243;1.2083333333;0.84019769357;0.34707559334;1.248475182;0.2232581526;0.30488306284;0.29725673795;0.19234931469;0.30217197537;0.26576092839;0.19673232734;0.2789234519;0.29170510173;0.13204512;0.17304709554;0.21467061341;1801.470346;690.96210873
image0047;80F637D7-91AF-11E0-AC93-002314783460;23;0;1489;1025;Cell Level (250x250ROI);Lymphocyte Nucleus;104938;0.14979423868;0.58963849689;168.63127572;175.82139918;193.42386831;137;210;73;15.194508742;11.263117405;6.6834792828;0.61833150749;0.12817752436;1215;182;1.7159219217;1.2465753425;0.83209876543;0.37109518701;1.3053388315;0.26977011561;0.38874870539;0.3242572248;0.19932551682;0.30644851923;0.26599958539;0.25184929371;0.36776319146;0.31924033165;0.21625550091;0.31032946706;0.26666456461;1492.8621399;867.79465021
image0047;80F637D7-91AF-11E0-AC93-002314783460;23;0;1205;910;Cell Level (250x250ROI);Lymphocyte Nucleus;47436;0.20349761526;0.61124681796;179.58505564;185.83306836;198.3926868;154;214;60;15.619720705;12.054953146;7.7492505776;0.61129895745;0.094800022438;629;128;1.1022234776;1.2549019608;0.8346581876;0.38224281203;1.2759235565;0.25505846739;0.3341255784;0.29875379801;0.15344212949;0.1998385042;0.20899729431;0.18488310277;0.27136167884;0.2439327985;0.19480703771;0.27278214693;0.21058189869;1203.6335453;994.16295707
image0047;80F637D7-91AF-11E0-AC93-002314783460;23;0;1481;853;Cell Level (250x250ROI);Lymphocyte Nucleus;58034;0.18317358892;0.54349427373;193.19595314;186.27902023;195.01171459;171;216;45;7.0317963855;14.255200897;13.386245032;0.79867886179;0.044780357806;939;172;1.5342117342;1.3650793651;0.85303514377;0.38156689277;1.4032519663;0.2651578784;0.33408331871;0.27418401837;0.22907051444;0.26708456874;0.22059242427;0.30160284042;0.35110664368;0.25952014327;0.23481723666;0.31401765347;0.23340393603;1492.7992545;1048.9483493
image0047;80F637D7-91AF-11E0-AC93-002314783460;23;0;142;875;Cell Level (250x250ROI);Lymphocyte Nucleus;126318;0.13428571429;0.6353214653;164.77285714;170.78857143;180.99571429;131;212;81;17.383115136;16.424402949;16.76837956;0.60486380181;0.089631167273;1400;188;1.2151508788;1.2368421053;0.85285714286;0.35032476806;1.256127837;0.22868600488;0.26778098941;0.2407745719;0.15310692787;0.17720547318;0.18175908923;0.19300119579;0.22360022366;0.23696912825;0.18775129318;0.22642154992;0.19796536863;143.77;1021.3471429
image0047;80F637D7-91AF-11E0-AC93-002314783460;23;0;1049;540;Cell Level (250x250ROI);Lymphocyte Nucleus;97105;0.15296989422;0.64288587249;175.98860862;176.81366965;189.74776241;155;205;50;10.299258607;9.009096314;7.1830538271;0.65667258033;0.072512864494;1229;188;1.5499618625;1.2876712329;0.87144019528;0.34776891835;1.3406700777;0.34912598133;0.42304289341;0.32182538509;0.20635160804;0.29768201709;0.25567817688;0.23458977044;0.37104126811;0.30134704709;0.23771446943;0.347117275;0.2484844774;1048.4153784;1356.0012205
image0047;80F637D7-91AF-11E0-AC93-002314783460;23;0;1798;519;Cell Level (250x250ROI);Lymphocyte Nucleus;70676;0.18290258449;0.53385030411;184.74552684;181.99900596;192.32107356;167;210;43;6.3899815093;6.8819208076;5.4198748125;0.71101373909;0.053671016927;1006;184;1.8380669606;1.3529411765;0.85288270378;0.42851840155;1.4503033206;0.32435929775;0.45181614161;0.33821922541;0.25662571192;0.33453002572;0.28613039851;0.31134626269;0.38098356128;0.31843528152;0.25644612312;0.32998025417;0.25760543346;1797.1272366;1373.2057654
image0047;80F637D7-91AF-11E0-AC93-002314783460;23;0;123;567;Cell Level (250x250ROI);Lymphocyte Nucleus;127874;0.1296534018;0.70532770983;172.92426187;172.80808729;176.68741977;140;211;71;15.49999095;18.212827127;26.988263191;0.67165784249;0.021955906553;1558;202;1.3814904076;1.2469135802;0.8998716303;0.2175633165;1.2794038446;0.2509123385;0.27895319462;0.24746744335;0.16972072423;0.22167190909;0.21416938305;0.26252481341;0.32948690653;0.29243731499;0.22489607334;0.27197772264;0.20193885267;134.77471117;1329.42362
