scene_name;scene_id;scene_ver;cntrl_tag;inner_x;inner_y;level_name;class_name;(Inverted) Integrated Intensity Layer 1;Rel. Border Length;Sphericity;Mean Layer 1;Mean Layer 2;Mean Layer 3;Min. pixel value Layer 1;Max. pixel value Layer 1;Range Layer 1;Standard deviation Layer 1;Standard deviation Layer 2;Standard deviation Layer 3;HSI Transformation Hue(R='Layer 1' G='Layer 2' B='Layer 3');HSI Transformation Saturation(R=Layer 1 G=Layer 2 B=Layer 3);Area (Pxl);Border length (Pxl);Length/Width;Border index;Elliptic Fit;Roundness;Shape index;GLCM Homogeneity (quick 8/11) Layer 1 (0°);GLCM Homogeneity (quick 8/11) Layer 2 (0°);GLCM Homogeneity (quick 8/11) Layer 3 (0°);GLCM Homogeneity (quick 8/11) Layer 1 (45°);GLCM Homogeneity (quick 8/11) Layer 2 (45°);GLCM Homogeneity (quick 8/11) Layer 3 (45°);GLCM Homogeneity (quick 8/11) Layer 1 (90°);GLCM Homogeneity (quick 8/11) Layer 2 (90°);GLCM Homogeneity (quick 8/11) Layer 3 (90°);GLCM Homogeneity (quick 8/11) Layer 1 (135°);GLCM Homogeneity (quick 8/11) Layer 2 (135°);GLCM Homogeneity (quick 8/11) Layer 3 (135°);X Center (Pxl);Y Center (Pxl)
image0046;80F637D5-91AF-11E0-AC93-002314783460;30;0;1883;1532;Cell Level (250x250ROI);Tumor nucleus;393079;0.071056188453;0.72127890395;179.10137092;181.78354895;193.59355088;142;212;70;12.801828319;9.8966308146;6.7817808556;0.63582039837;0.074858795098;5179;368;1.3913304259;1.2517006803;0.95134195791;0.14232217739;1.2783944362;0.28574156761;0.38967597485;0.31029567122;0.22379171848;0.3046900928;0.25267788768;0.29816707969;0.39514797926;0.3134893775;0.24224162102;0.34010627866;0.25378799438;1903.8396409;349.91475188
image0046;80F637D5-91AF-11E0-AC93-002314783460;30;0;829;1533;Cell Level (250x250ROI);Tumor nucleus;246614;0.099064391855;0.54066031622;187.13703908;187.1563016;195.90616401;155;221;66;13.99006797;11.503956161;7.8002547467;0.66630056171;0.044761863291;3634;360;2.2884907077;1.3636363636;0.82828838745;0.35959439898;1.4929664486;0.30403542519;0.40190863609;0.32032689452;0.23592878878;0.32312771678;0.25147622824;0.26436415315;0.32483464479;0.29509565234;0.20566359162;0.2543502152;0.23576003313;809.01403412;334.66758393
image0046;80F637D5-91AF-11E0-AC93-002314783460;30;0;1615;1532;Cell Level (250x250ROI);Tumor nucleus;240113;0.087724462761;0.69846983379;184.31616132;186.87724463;196.28760671;153;213;60;11.82064029;8.6776880531;6.473241683;0.63101122122;0.060989308462;3397;298;1.1428571429;1.2627118644;0.91227553724;0.22373621861;1.2782285081;0.30321314931;0.40661805868;0.30790537596;0.22034934163;0.29889652133;0.24292717874;0.28724965453;0.36827304959;0.30445313454;0.23714444041;0.32711055875;0.25226047635;1631.0039741;353.53826906
image0046;80F637D5-91AF-11E0-AC93-002314783460;30;0;1369;1513;Cell Level (250x250ROI);Tumor nucleus;211809;0.098110907983;0.56210860781;190.46343693;191.45063985;197.89579525;162;219;57;12.175290314;9.8893097425;6.9777735837;0.6445291682;0.037556928932;3282;322;1.4811590364;1.3644067797;0.89031078611;0.35071899022;1.4051626323;0.29992139339;0.40807846189;0.31342241168;0.24817952514;0.35763943195;0.24949301779;0.3155130446;0.42327198386;0.3104993701;0.23741362989;0.32254439592;0.24891380966;1350.0015235;375.71968312
image0046;80F637D5-91AF-11E0-AC93-002314783460;30;0;1780;1507;Cell Level (250x250ROI);Tumor nucleus;527170;0.066962962963;0.55229522528;176.90074074;180.73288889;193.43155556;145;214;69;12.545192358;9.3250232741;6.3929345104;0.6280302555;0.085460796546;6750;452;1.6363603575;1.3216374269;0.83140740741;0.44027628997;1.3753922;0.29499289393;0.41071543097;0.31185016036;0.23701748252;0.35009860992;0.25146317482;0.29682824016;0.41856884956;0.31237474084;0.22937484086;0.33632618189;0.25637254119;1774.0371852;370.96444444
image0046;80F637D5-91AF-11E0-AC93-002314783460;30;0;637;1504;Cell Level (250x250ROI);Tumor nucleus;310168;0.07681498829;0.62896247287;182.36112412;186.71311475;197.19578454;138;218;80;13.884545235;11.567534776;7.8466616676;0.61777226993;0.075228080843;4270;328;1.1068881879;1.2424242424;0.92224824356;0.29548036649;1.254873404;0.28650194407;0.37865495682;0.30430600047;0.22329092026;0.31176900864;0.24602501094;0.27346363664;0.36391305923;0.30484861135;0.21625648439;0.29356572032;0.24474421144;647.08875878;377.83348946
image0046;80F637D5-91AF-11E0-AC93-002314783460;30;0;1686;1493;Cell Level (250x250ROI);Tumor nucleus;234204;0.097291321172;0.54413810806;190.26699834;188.95798784;197.54007739;167;213;46;6.342841767;5.4508613017;4.8864578828;0.69208803006;0.043444802015;3618;352;1.1428571429;1.4426229508;0.88280818132;0.37467240571;1.463013693;0.33939489722;0.44236454368;0.33774515986;0.2622154057;0.36538133025;0.26510292292;0.32020568848;0.42737910151;0.32373923063;0.27592176199;0.35994228721;0.26175278425;1686.6218905;388.3681592
image0046;80F637D5-91AF-11E0-AC93-002314783460;30;0;300;1492;Cell Level (250x250ROI);Tumor nucleus;288337;0.077056063225;0.7636865816;183.78809583;187.02395653;195.43640405;157;219;62;11.711230646;9.9452772433;6.7978225351;0.62036722924;0.05960152757;4049;312;1.2391900983;1.2093023256;0.94961718943;0.12381483765;1.2258030971;0.29342502356;0.37692961097;0.3115812242;0.24299237132;0.32124355435;0.26080527902;0.29754137993;0.39429393411;0.32163053751;0.23133182526;0.31179025769;0.25510540605;296.24092368;392.23079773
image0046;80F637D5-91AF-11E0-AC93-002314783460;30;0;555;1463;Cell Level (250x250ROI);Tumor nucleus;161605;0.11506849315;0.59766165892;181.20776256;185.97305936;194.52374429;145;221;76;15.650732226;12.172493329;11.973186659;0.60702283794;0.068454274226;2190;252;1.9373767269;1.26;0.85936073059;0.36073027393;1.346227606;0.23123143613;0.31598955393;0.26776242256;0.19200454652;0.27118736506;0.21945498884;0.24992653728;0.33310103416;0.28605291247;0.17151890695;0.23329374194;0.21499837935;535.66986301;428.17123288
image0046;80F637D5-91AF-11E0-AC93-002314783460;30;0;719;1451;Cell Level (250x250ROI);Tumor nucleus;174460;0.10921985816;0.47166940862;193.13475177;194.91595745;202.30212766;165;220;55;10.475889142;8.756417746;5.3065791907;0.63428361442;0.04531527173;2820;308;1.4883710676;1.4128440367;0.87872340426;0.46273632985;1.449993886;0.32289010286;0.42365756631;0.32269376516;0.25806614757;0.34595763683;0.25902417302;0.3166796267;0.41981679201;0.31636705995;0.25235140324;0.33498355746;0.25693932176;714.37836879;435.89184397
